"","ID","Dbxref"
"11469","rna11468",c("GeneID:411181", "Genbank:XM_006557510.3", "BEEBASE:GB51190")
"11470","rna11469",c("GeneID:411182", "Genbank:XM_006557517.3", "BEEBASE:GB51221")
"11471","rna11470",c("GeneID:411182", "Genbank:XM_006557516.3", "BEEBASE:GB51221")
"11472","rna11471",c("GeneID:107964525", "Genbank:XM_016912495.2")
"11473","rna11472",c("GeneID:411864", "Genbank:XM_016912726.2", "BEEBASE:GB51189")
"11474","rna11473",c("GeneID:552342", "Genbank:XM_624718.5", "BEEBASE:GB51188")
"11475","rna11474",c("GeneID:406142", "Genbank:NM_001011615.1", "BEEBASE:GB51223")
"11476","rna11475",c("GeneID:726498", "Genbank:XM_001122230.5", "BEEBASE:GB51224")
"11477","rna11476",c("GeneID:413447", "Genbank:XR_003304878.1", "BEEBASE:GB51186")
"11478","rna11477",c("GeneID:413447", "Genbank:XM_006557520.3", "BEEBASE:GB51186")
"11479","rna11478",c("GeneID:413447", "Genbank:XM_026441332.1", "BEEBASE:GB51186")
"11480","rna11479",c("GeneID:413447", "Genbank:XM_006557519.3", "BEEBASE:GB51186")
"11481","rna11480",c("GeneID:413447", "Genbank:XR_407495.3", "BEEBASE:GB51186")
"11482","rna11481",c("GeneID:409908", "Genbank:XM_026441184.1", "BEEBASE:GB51226")
"11483","rna11482",c("GeneID:409908", "Genbank:XM_006557526.2", "BEEBASE:GB51226")
"11484","rna11483",c("GeneID:409908", "Genbank:XM_006557525.2", "BEEBASE:GB51226")
"11485","rna11484",c("GeneID:409908", "Genbank:XM_026441185.1", "BEEBASE:GB51226")
"11486","rna11485",c("GeneID:409908", "Genbank:XM_006557524.3", "BEEBASE:GB51226")
"11487","rna11486",c("GeneID:409908", "Genbank:XM_006557523.3", "BEEBASE:GB51226")
"11488","rna11487",c("GeneID:100576233", "Genbank:XM_026441381.1", "BEEBASE:GB51185")
"11489","rna11488",c("GeneID:100578929", "Genbank:XM_003249082.4", "BEEBASE:GB51227")
"11490","rna11489",c("GeneID:102655092", "Genbank:XM_006557533.3")
"11491","rna11490",c("GeneID:726655", "Genbank:XM_026441157.1", "BEEBASE:GB51183")
"11492","rna11491",c("GeneID:726655", "Genbank:XM_006557531.3", "BEEBASE:GB51183")
"11493","rna11492",c("GeneID:726672", "Genbank:XM_026441301.1")
"11494","rna11493",c("GeneID:113218862", "Genbank:XR_003304910.1")
"11495","rna11494",c("GeneID:100315683", "Genbank:NR_034314.1", "miRBase:MI0010617")
"11496","rna11495",c("GeneID:100315683", "miRBase:MIMAT0010120", "miRBase:MI0010617")
"11497","rna11496",c("GeneID:409842", "Genbank:XM_006559056.3", "BEEBASE:GB48072")
"11498","rna11497",c("GeneID:551512", "Genbank:XM_006559055.3", "BEEBASE:GB48086")
"11499","rna11498",c("GeneID:102656504", "Genbank:XM_006559053.3")
"11500","rna11499",c("GeneID:102656504", "Genbank:XM_006559054.3")
"11501","rna11500",c("GeneID:102656504", "Genbank:XM_026441413.1")
"11502","rna11501",c("GeneID:412756", "Genbank:XM_026441265.1", "BEEBASE:GB48074")
"11503","rna11502",c("GeneID:412756", "Genbank:XM_026441266.1", "BEEBASE:GB48074")
"11504","rna11503",c("GeneID:113218840", "Genbank:XM_026441267.1")
"11505","rna11504",c("GeneID:724475", "Genbank:XM_006559050.3", "BEEBASE:GB48075")
"11506","rna11505",c("GeneID:724475", "Genbank:XM_026441299.1", "BEEBASE:GB48075")
"11507","rna11506",c("GeneID:724475", "Genbank:XR_003304869.1", "BEEBASE:GB48075")
"11508","rna11507",c("GeneID:724475", "Genbank:XM_026441300.1", "BEEBASE:GB48075")
"11509","rna11508",c("GeneID:724435", "Genbank:XM_001120291.5", "BEEBASE:GB48082")
"11510","rna11509",c("GeneID:102656738", "Genbank:XM_026441382.1")
"11511","rna11510",c("GeneID:107964568", "Genbank:XR_001703292.2")
"11512","rna11511",c("GeneID:410005", "Genbank:XM_393493.6", "BEEBASE:GB48078")
"11513","rna11512",c("GeneID:107964569", "Genbank:XR_001703293.2")
"11514","rna11513",c("GeneID:724308", "Genbank:XM_001120112.5", "BEEBASE:GB48080")
"11515","rna11514",c("GeneID:113218562", "Genbank:XM_026441316.1")
"11516","rna11515",c("GeneID:724565", "Genbank:XM_016912939.2", "BEEBASE:GB41097")
"11517","rna11516",c("GeneID:100576637", "Genbank:XM_026441435.1")
"11518","rna11517",c("GeneID:724655", "Genbank:XM_016912799.2", "BEEBASE:GB41094")
"11519","rna11518",c("GeneID:102655889", "Genbank:XM_026441384.1")
"11520","rna11519",c("GeneID:724745", "Genbank:XM_006559899.1")
"11521","rna11520",c("GeneID:724783", "Genbank:XM_016912883.2", "BEEBASE:GB54454")
"11522","rna11521",c("GeneID:102654534", "Genbank:XM_006560040.3")
"11523","rna11522",c("GeneID:102654897", "Genbank:XM_006560048.3")
"11524","rna11523",c("GeneID:724892", "Genbank:XM_001120792.5", "BEEBASE:GB54456")
"11525","rna11524",c("GeneID:102654621", "Genbank:XM_006560041.3")
"11526","rna11525",c("GeneID:102654660", "Genbank:XM_006560042.3")
"11527","rna11526",c("GeneID:102654660", "Genbank:XM_026441269.1")
"11528","rna11527",c("GeneID:102654660", "Genbank:XM_026441270.1")
"11529","rna11528",c("GeneID:102654206", "Genbank:XM_006560034.3")
"11530","rna11529",c("GeneID:113218843", "Genbank:XR_003304852.1")
"11531","rna11530",c("GeneID:107964686", "Genbank:XR_001703611.2")
"11532","rna11531",c("GeneID:113218830", "Genbank:XM_026441207.1")
"11533","rna11532",c("GeneID:725017", "Genbank:XM_026441209.1", "BEEBASE:GB54460")
"11534","rna11533",c("GeneID:725017", "Genbank:XM_026441208.1", "BEEBASE:GB54460")
"11535","rna11534",c("GeneID:411978", "Genbank:XM_026441210.1", "BEEBASE:GB54486")
"11536","rna11535",c("GeneID:411978", "Genbank:XM_026441212.1", "BEEBASE:GB54486")
"11537","rna11536",c("GeneID:411978", "Genbank:XM_026441211.1", "BEEBASE:GB54486")
"11538","rna11537",c("GeneID:107964635", "Genbank:XR_001703507.2")
"11539","rna11538",c("GeneID:413043", "Genbank:XM_026441297.1", "BEEBASE:GB54485")
"11540","rna11539",c("GeneID:113218846", "Genbank:XR_003304863.1")
"11541","rna11540",c("GeneID:100577963", "Genbank:XM_006560032.3", "BEEBASE:GB54484")
"11542","rna11541",c("GeneID:100577923", "Genbank:XM_003249565.4", "BEEBASE:GB54462")
"11543","rna11542",c("GeneID:100577629", "Genbank:XM_003249564.4", "BEEBASE:GB54483")
"11544","rna11543",c("GeneID:100577629", "Genbank:XM_006560031.3", "BEEBASE:GB54483")
"11545","rna11544",c("GeneID:113218821", "Genbank:XR_003304792.1")
"11546","rna11545",c("GeneID:413040", "Genbank:XM_016912823.2", "BEEBASE:GB54467")
"11547","rna11546",c("GeneID:413040", "Genbank:XM_016912821.2", "BEEBASE:GB54467")
"11548","rna11547",c("GeneID:413040", "Genbank:XM_016912822.2", "BEEBASE:GB54467")
"11549","rna11548",c("GeneID:413040", "Genbank:XM_016912824.2", "BEEBASE:GB54467")
"11550","rna11549",c("GeneID:413040", "Genbank:XM_396491.6", "BEEBASE:GB54467")
"11551","rna11550",c("GeneID:725479", "Genbank:XM_026441282.1", "BEEBASE:GB54468")
"11552","rna11551",c("GeneID:725479", "Genbank:XM_026441281.1", "BEEBASE:GB54468")
"11553","rna11552",c("GeneID:725512", "Genbank:XM_006560028.3", "BEEBASE:GB54480")
"11554","rna11553",c("GeneID:411482", "Genbank:XM_026441385.1", "BEEBASE:GB54469")
"11555","rna11554",c("GeneID:409721", "Genbank:XM_393219.7", "BEEBASE:GB54478")
"11556","rna11555",c("GeneID:100577393", "Genbank:XM_026441432.1", "BEEBASE:GB54477")
"11557","rna11556",c("GeneID:100577393", "Genbank:XM_026441430.1", "BEEBASE:GB54477")
"11558","rna11557",c("GeneID:100577393", "Genbank:XM_026441434.1", "BEEBASE:GB54477")
"11559","rna11558",c("GeneID:100577393", "Genbank:XM_026441431.1", "BEEBASE:GB54477")
"11560","rna11559",c("GeneID:100577393", "Genbank:XM_026441433.1", "BEEBASE:GB54477")
"11561","rna11560",c("GeneID:113218874", "Genbank:XM_026441429.1")
"11562","rna11561",c("GeneID:113218875", "Genbank:XR_003304945.1")
"11563","rna11562",c("GeneID:413005", "Genbank:XM_016912693.2", "BEEBASE:GB54474")
"11564","rna11563",c("GeneID:413005", "Genbank:XM_016912696.2", "BEEBASE:GB54474")
"11565","rna11564",c("GeneID:413005", "Genbank:XM_016912694.2", "BEEBASE:GB54474")
"11566","rna11565",c("GeneID:413005", "Genbank:XM_006560021.3", "BEEBASE:GB54474")
"11567","rna11566",c("GeneID:413005", "Genbank:XM_396456.7", "BEEBASE:GB54474")
"11568","rna11567",c("GeneID:413005", "Genbank:XR_408591.3", "BEEBASE:GB54474")
"11569","rna11568",c("GeneID:413005", "Genbank:XM_016912697.2", "BEEBASE:GB54474")
"11570","rna11569",c("GeneID:413005", "Genbank:XM_006560023.3", "BEEBASE:GB54474")
"11571","rna11570",c("GeneID:107964610", "Genbank:XR_001703437.2")
"11572","rna11571",c("GeneID:413785", "Genbank:XM_026441387.1", "BEEBASE:GB48497")
"11573","rna11572",c("GeneID:413785", "Genbank:XM_026441388.1", "BEEBASE:GB48497")
"11574","rna11573",c("GeneID:113218564", "Genbank:XR_003304911.1")
"11575","rna11574",c("GeneID:409786", "Genbank:XM_026441389.1", "BEEBASE:GB43054")
"11576","rna11575",c("GeneID:409786", "Genbank:XM_026441392.1", "BEEBASE:GB43054")
"11577","rna11576",c("GeneID:409786", "Genbank:XM_026441390.1", "BEEBASE:GB43054")
"11578","rna11577",c("GeneID:102656855", "Genbank:XR_408828.2")
"11579","rna11578",c("GeneID:107964589", "Genbank:XM_026441393.1")
"11580","rna11579",c("GeneID:409787", "Genbank:XM_026441416.1", "BEEBASE:GB43052")
"11581","rna11580",c("GeneID:102653609", "Genbank:XM_016912801.2")
"11582","rna11581",c("GeneID:724389", "Genbank:XM_026441421.1", "BEEBASE:GB43245")
"11583","rna11582",c("GeneID:724389", "Genbank:XM_026441420.1", "BEEBASE:GB43245")
"11584","rna11583",GeneID:107964692
"11585","rna11584",c("GeneID:406131", "Genbank:NM_001011608.1", "BEEBASE:GB43247")
"11586","rna11585",c("GeneID:409889", "Genbank:NM_001040236.1", "BEEBASE:GB43248")
"11587","rna11586",c("GeneID:113218868", "Genbank:XR_003304915.1")
"11588","rna11587",c("GeneID:412448", "Genbank:XM_395905.6", "BEEBASE:GB42924")
"11589","rna11588",c("GeneID:413592", "Genbank:XM_006572240.3", "BEEBASE:GB42925")
"11590","rna11589",c("GeneID:102655219", "Genbank:XM_006572241.3")
"11591","rna11590",c("GeneID:412522", "Genbank:XM_026441418.1", "BEEBASE:GB42922")
"11592","rna11591",c("GeneID:412522", "Genbank:XM_625070.6", "BEEBASE:GB42922")
"11593","rna11592",c("GeneID:726174", "Genbank:XM_006572244.3")
"11594","rna11593",c("GeneID:100578223", "Genbank:XM_006572243.3", "BEEBASE:GB42927")
"11595","rna11594",c("GeneID:100578223", "Genbank:XM_003251867.4", "BEEBASE:GB42927")
"11596","rna11595",c("GeneID:100578223", "Genbank:XM_006572242.3", "BEEBASE:GB42927")
"11597","rna11596",c("GeneID:552677", "Genbank:XM_016917469.2", "BEEBASE:GB42921")
"11598","rna11597",c("GeneID:552677", "Genbank:XM_625052.6", "BEEBASE:GB42921")
"11599","rna11598",c("GeneID:552677", "Genbank:XM_026441415.1", "BEEBASE:GB42921")
"11600","rna11599",c("GeneID:552677", "Genbank:XM_016917470.2", "BEEBASE:GB42921")
"11601","rna11600",c("GeneID:552677", "Genbank:XM_016917468.2", "BEEBASE:GB42921")
"11602","rna11601",c("GeneID:552677", "Genbank:XM_016917471.2", "BEEBASE:GB42921")
"11603","rna11602",c("GeneID:552677", "Genbank:XM_016917472.2", "BEEBASE:GB42921")
"11604","rna11603",c("GeneID:552677", "Genbank:XR_003304914.1", "BEEBASE:GB42921")
"11605","rna11604",c("GeneID:552677", "Genbank:XM_016917467.2", "BEEBASE:GB42921")
"11606","rna11605",c("GeneID:552677", "Genbank:XM_016917465.2", "BEEBASE:GB42921")
"11607","rna11606",c("GeneID:412396", "Genbank:XM_006572254.3", "BEEBASE:GB42929")
"11608","rna11607",c("GeneID:552662", "Genbank:XM_016917475.2", "BEEBASE:GB42920")
"11609","rna11608",c("GeneID:412661", "Genbank:XM_623590.5", "BEEBASE:GB42930")
"11610","rna11609",c("GeneID:726054", "Genbank:XM_026441419.1", "BEEBASE:GB42931")
"11611","rna11610",c("GeneID:727180", "Genbank:XM_001122891.5", "BEEBASE:GB42919")
"11612","rna11611",c("GeneID:727180", "Genbank:XM_006572257.3", "BEEBASE:GB42919")
"11613","rna11612",c("GeneID:411886", "Genbank:XM_395353.5", "BEEBASE:GB42932")
"11614","rna11613",c("GeneID:411886", "Genbank:XM_006572256.3", "BEEBASE:GB42932")
"11615","rna11614",c("GeneID:413126", "Genbank:XM_006572258.3", "BEEBASE:GB42933")
"11616","rna11615",c("GeneID:413126", "Genbank:XM_006572259.3", "BEEBASE:GB42933")
"11617","rna11616",c("GeneID:409442", "Genbank:XM_006572262.3", "BEEBASE:GB42918")
"11618","rna11617",c("GeneID:102656132", "Genbank:XM_016917476.2")
"11619","rna11618",c("GeneID:409441", "Genbank:XM_392954.5", "BEEBASE:GB42917")
"11620","rna11619",c("GeneID:113218867", "Genbank:XM_026441417.1")
"11621","rna11620",c("GeneID:113218863", "Genbank:XM_026441386.1")
"11622","rna11621",c("GeneID:725964", "Genbank:XM_016912650.2", "BEEBASE:GB52144")
"11623","rna11622",c("GeneID:725964", "Genbank:XM_006561302.3", "BEEBASE:GB52144")
"11624","rna11623",c("GeneID:725964", "Genbank:XR_003304916.1", "BEEBASE:GB52144")
"11625","rna11624",c("GeneID:725964", "Genbank:XM_006561297.3", "BEEBASE:GB52144")
"11626","rna11625",c("GeneID:725964", "Genbank:XM_016912649.2", "BEEBASE:GB52144")
"11627","rna11626",c("GeneID:725964", "Genbank:XM_026441423.1", "BEEBASE:GB52144")
"11628","rna11627",c("GeneID:725964", "Genbank:XM_006561299.3", "BEEBASE:GB52144")
"11629","rna11628",c("GeneID:725800", "Genbank:XM_006561295.3", "BEEBASE:GB52213")
"11630","rna11629",c("GeneID:725800", "Genbank:XM_016912646.2", "BEEBASE:GB52213")
"11631","rna11630",c("GeneID:725800", "Genbank:XM_006561296.3", "BEEBASE:GB52213")
"11632","rna11631",c("GeneID:102653657", "Genbank:XR_003304929.1")
"11633","rna11632",c("GeneID:102653687", "Genbank:XR_409062.3")
"11634","rna11633",c("GeneID:102653687", "Genbank:XR_003304917.1")
"11635","rna11634",c("GeneID:102653687", "Genbank:XM_026441424.1")
"11636","rna11635",c("GeneID:102653731", "Genbank:XR_003304925.1")
"11637","rna11636",c("GeneID:102653731", "Genbank:XR_003304926.1")
"11638","rna11637",c("GeneID:113218869", "Genbank:XR_003304923.1")
"11639","rna11638",c("GeneID:102653863", "Genbank:XR_003304919.1")
"11640","rna11639",c("GeneID:102653863", "Genbank:XR_003304920.1")
"11641","rna11640",c("GeneID:102653863", "Genbank:XR_003304918.1")
"11642","rna11641",c("GeneID:102653863", "Genbank:XR_003304922.1")
"11643","rna11642",c("GeneID:102653863", "Genbank:XR_003304921.1")
"11644","rna11643",c("GeneID:113218870", "Genbank:XR_003304927.1")
"11645","rna11644",c("GeneID:113218871", "Genbank:XR_003304928.1")
"11646","rna11645",c("GeneID:107964592", "Genbank:XR_003304924.1")
"11647","rna11646",c("GeneID:409675", "Genbank:XM_006561291.3", "BEEBASE:GB52212")
"11648","rna11647",c("GeneID:409675", "Genbank:XM_393173.7", "BEEBASE:GB52212")
"11649","rna11648",c("GeneID:552046", "Genbank:XM_006561279.2", "BEEBASE:GB52211")
"11650","rna11649",c("GeneID:552046", "Genbank:XM_006561278.2", "BEEBASE:GB52211")
"11651","rna11650",c("GeneID:412933", "Genbank:XM_006561281.3", "BEEBASE:GB17364")
"11652","rna11651",c("GeneID:412933", "Genbank:XM_006561282.3", "BEEBASE:GB17364")
"11653","rna11652",c("GeneID:107964590", "Genbank:XR_001703356.2")
"11654","rna11653",c("GeneID:107964590", "Genbank:XM_016912643.2")
"11655","rna11654",c("GeneID:725570", "Genbank:XM_006561290.3", "BEEBASE:GB52152")
"11656","rna11655",c("GeneID:725570", "Genbank:XM_016912638.2", "BEEBASE:GB52152")
"11657","rna11656",c("GeneID:725570", "Genbank:XM_006561284.3", "BEEBASE:GB52152")
"11658","rna11657",c("GeneID:725570", "Genbank:XM_006561288.3", "BEEBASE:GB52152")
"11659","rna11658",c("GeneID:725570", "Genbank:XM_026441263.1", "BEEBASE:GB52152")
"11660","rna11659",c("GeneID:725570", "Genbank:XM_016912641.2", "BEEBASE:GB52152")
"11661","rna11660",c("GeneID:725570", "Genbank:XM_016912639.2", "BEEBASE:GB52152")
"11662","rna11661",c("GeneID:725570", "Genbank:XM_016912642.2", "BEEBASE:GB52152")
"11663","rna11662",c("GeneID:725570", "Genbank:XM_006561283.3", "BEEBASE:GB52152")
"11664","rna11663",c("GeneID:725570", "Genbank:XM_006561285.3", "BEEBASE:GB52152")
"11665","rna11664",c("GeneID:725570", "Genbank:XM_006561286.3", "BEEBASE:GB52152")
"11666","rna11665",c("GeneID:412932", "Genbank:XM_006561277.3", "BEEBASE:GB52210")
"11667","rna11666",c("GeneID:412932", "Genbank:XM_396383.6", "BEEBASE:GB52210")
"11668","rna11667",c("GeneID:412932", "Genbank:XM_006561276.3", "BEEBASE:GB52210")
"11669","rna11668",c("GeneID:412931", "Genbank:XM_396382.6", "BEEBASE:GB52153")
"11670","rna11669",c("GeneID:725630", "Genbank:XM_016912589.2", "BEEBASE:GB52209")
"11671","rna11670",c("GeneID:725630", "Genbank:XM_006561274.3", "BEEBASE:GB52209")
"11672","rna11671",c("GeneID:725592", "Genbank:XM_001121418.5", "BEEBASE:GB52154")
"11673","rna11672",c("GeneID:412099", "Genbank:XM_006561271.3", "BEEBASE:GB52157")
"11674","rna11673",c("GeneID:412099", "Genbank:XM_006561273.3", "BEEBASE:GB52157")
"11675","rna11674",c("GeneID:412099", "Genbank:XM_006561272.3", "BEEBASE:GB52157")
"11676","rna11675",c("GeneID:102656014", "Genbank:XR_409055.3")
"11677","rna11676",c("GeneID:102656171", "Genbank:XR_409056.3")
"11678","rna11677",c("GeneID:409425", "Genbank:XR_003304949.1", "BEEBASE:GB52158")
"11679","rna11678",c("GeneID:409425", "Genbank:XR_003304948.1", "BEEBASE:GB52158")
"11680","rna11679",c("GeneID:409425", "Genbank:XM_026441442.1", "BEEBASE:GB52158")
"11681","rna11680",c("GeneID:100577894", "Genbank:XM_026441443.1", "BEEBASE:GB52205")
"11682","rna11681",c("GeneID:100577894", "Genbank:XM_026441444.1", "BEEBASE:GB52205")
"11683","rna11682",c("GeneID:102655953", "Genbank:XM_026441394.1")
"11684","rna11683",c("GeneID:409183", "Genbank:XM_016912902.1", "BEEBASE:GB52204")
"11685","rna11684",c("GeneID:409183", "Genbank:XM_016912905.2", "BEEBASE:GB52204")
"11686","rna11685",c("GeneID:725300", "Genbank:NM_001270825.1", "BEEBASE:GB52203")
"11687","rna11686",c("GeneID:113218841", "Genbank:XR_003304849.1")
"11688","rna11687",c("GeneID:725256", "Genbank:NM_001270824.1")
"11689","rna11688",c("GeneID:102655655", "Genbank:XR_001703555.2")
"11690","rna11689",c("GeneID:102655655", "Genbank:XR_409052.3")
"11691","rna11690",c("GeneID:102655655", "Genbank:XR_001703556.2")
"11692","rna11691",c("GeneID:100578593", "Genbank:XR_001703557.2", "BEEBASE:GB52199")
"11693","rna11692",c("GeneID:100578593", "Genbank:XR_003304850.1", "BEEBASE:GB52199")
"11694","rna11693",c("GeneID:412202", "Genbank:NM_001270830.1", "BEEBASE:GB52161")
"11695","rna11694",c("GeneID:551658", "Genbank:XM_006561263.3", "BEEBASE:GB52198")
"11696","rna11695",c("GeneID:113218849", "Genbank:XM_026441315.1")
"11697","rna11696",c("GeneID:113218864", "Genbank:XM_026441395.1")
"11698","rna11697",c("GeneID:411673", "Genbank:XM_006561253.3", "BEEBASE:GB52195")
"11699","rna11698",c("GeneID:411673", "Genbank:XM_026441183.1", "BEEBASE:GB52195")
"11700","rna11699",c("GeneID:411673", "Genbank:XM_016912767.2", "BEEBASE:GB52195")
"11701","rna11700",c("GeneID:411673", "Genbank:XM_016912766.2", "BEEBASE:GB52195")
"11702","rna11701",c("GeneID:411673", "Genbank:XM_016912768.2", "BEEBASE:GB52195")
"11703","rna11702",c("GeneID:411673", "Genbank:XM_016912765.2", "BEEBASE:GB52195")
"11704","rna11703",c("GeneID:411673", "Genbank:XM_026441181.1", "BEEBASE:GB52195")
"11705","rna11704",c("GeneID:411673", "Genbank:XM_016912771.2", "BEEBASE:GB52195")
"11706","rna11705",c("GeneID:411673", "Genbank:XM_016912770.2", "BEEBASE:GB52195")
"11707","rna11706",c("GeneID:411673", "Genbank:XM_026441182.1", "BEEBASE:GB52195")
"11708","rna11707",c("GeneID:411673", "Genbank:XM_016912769.2", "BEEBASE:GB52195")
"11709","rna11708",c("GeneID:100578454", "Genbank:XR_003304814.1")
"11710","rna11709",c("GeneID:409448", "Genbank:XM_026441177.1", "BEEBASE:GB52194")
"11711","rna11710",c("GeneID:409448", "Genbank:XM_026441175.1", "BEEBASE:GB52194")
"11712","rna11711",c("GeneID:409448", "Genbank:XM_026441176.1", "BEEBASE:GB52194")
"11713","rna11712",c("GeneID:409448", "Genbank:XM_026441179.1", "BEEBASE:GB52194")
"11714","rna11713",c("GeneID:409448", "Genbank:XM_026441178.1", "BEEBASE:GB52194")
"11715","rna11714",GeneID:107964698
"11716","rna11715",c("GeneID:102655446", "Genbank:XM_006561259.3")
"11717","rna11716",c("GeneID:411496", "Genbank:XM_026441271.1", "BEEBASE:GB52192")
"11718","rna11717",c("GeneID:724703", "Genbank:XM_001120594.5", "BEEBASE:GB52191")
"11719","rna11718",c("GeneID:551700", "Genbank:XM_016912864.2", "BEEBASE:GB52190")
"11720","rna11719",c("GeneID:551700", "Genbank:XM_026441447.1", "BEEBASE:GB52190")
"11721","rna11720",c("GeneID:412339", "Genbank:XM_026441448.1", "BEEBASE:GB52164")
"11722","rna11721",c("GeneID:413328", "Genbank:XM_016912711.2", "BEEBASE:GB52189")
"11723","rna11722",c("GeneID:413328", "Genbank:XM_016912710.2", "BEEBASE:GB52189")
"11724","rna11723",c("GeneID:413328", "Genbank:XM_016912715.2", "BEEBASE:GB52189")
"11725","rna11724",c("GeneID:413328", "Genbank:XM_016912713.2", "BEEBASE:GB52189")
"11726","rna11725",c("GeneID:413328", "Genbank:XM_016912712.2", "BEEBASE:GB52189")
"11727","rna11726",c("GeneID:413328", "Genbank:XM_016912709.2", "BEEBASE:GB52189")
"11728","rna11727",c("GeneID:413328", "Genbank:XM_006561244.3", "BEEBASE:GB52189")
"11729","rna11728",c("GeneID:413328", "Genbank:XM_006561249.3", "BEEBASE:GB52189")
"11730","rna11729",c("GeneID:413328", "Genbank:XM_026441450.1", "BEEBASE:GB52189")
"11731","rna11730",c("GeneID:413328", "Genbank:XM_026441449.1", "BEEBASE:GB52189")
"11732","rna11731",c("GeneID:413328", "Genbank:XM_006561251.3", "BEEBASE:GB52189")
"11733","rna11732",c("GeneID:409028", "Genbank:XM_006561252.3", "BEEBASE:GB52165")
"11734","rna11733",c("GeneID:409028", "Genbank:XM_392558.7", "BEEBASE:GB52165")
"11735","rna11734",c("GeneID:411355", "Genbank:XM_006561239.3", "BEEBASE:GB52168")
"11736","rna11735",c("GeneID:550870", "Genbank:XM_006561241.3")
"11737","rna11736",c("GeneID:409626", "Genbank:XM_393127.6", "BEEBASE:GB52186")
"11738","rna11737",c("GeneID:107964601", "Genbank:XR_001703417.2")
"11739","rna11738",c("GeneID:100578041", "Genbank:XM_003249794.4", "BEEBASE:GB52185")
"11740","rna11739",c("GeneID:100578041", "Genbank:XM_003249795.4", "BEEBASE:GB52185")
"11741","rna11740",c("GeneID:100577819", "Genbank:XM_003249792.4", "BEEBASE:GB52184")
"11742","rna11741",c("GeneID:102654344", "Genbank:XM_026441396.1")
"11743","rna11742",c("GeneID:107964600", "Genbank:XM_016912669.2")
"11744","rna11743",c("GeneID:113218879", "Genbank:XM_026441462.1")
"11745","rna11744",c("GeneID:100578421", "Genbank:XM_016912893.2", "BEEBASE:GB52174")
"11746","rna11745",c("GeneID:100578421", "Genbank:XM_016912894.2", "BEEBASE:GB52174")
"11747","rna11746",c("GeneID:100578421", "Genbank:XM_003249797.4", "BEEBASE:GB52174")
"11748","rna11747",c("GeneID:102654110", "Genbank:XR_003304853.1")
"11749","rna11748",c("GeneID:102654006", "Genbank:XR_409040.3")
"11750","rna11749",c("GeneID:725997", "Genbank:XM_016912925.2", "BEEBASE:GB52179")
"11751","rna11750",c("GeneID:408896", "Genbank:XM_016912661.2", "BEEBASE:GB46091")
"11752","rna11751",c("GeneID:408896", "Genbank:XM_006562478.3", "BEEBASE:GB46091")
"11753","rna11752",c("GeneID:408896", "Genbank:XM_392426.6", "BEEBASE:GB46091")
"11754","rna11753",c("GeneID:100629113", "Genbank:NR_039523.1", "miRBase:MI0016233")
"11755","rna11754",c("GeneID:100629113", "miRBase:MIMAT0018603", "miRBase:MI0016233")
"11756","rna11755",c("GeneID:107964597", "Genbank:XR_001703409.2")
"11757","rna11756",c("GeneID:102655043", "Genbank:XR_003304963.1")
"11758","rna11757",c("GeneID:102655043", "Genbank:XR_003304964.1")
"11759","rna11758",c("GeneID:113218882", "Genbank:XR_003304965.1")
"11760","rna11759",c("GeneID:724260", "Genbank:XM_001120052.4", "BEEBASE:GB46000")
"11761","rna11760",c("GeneID:724309", "Genbank:XM_026441398.1", "BEEBASE:GB46001")
"11762","rna11761",c("GeneID:724390", "Genbank:XM_001120224.5", "BEEBASE:GB46087")
"11763","rna11762",c("GeneID:100577552", "Genbank:XM_006564066.3", "BEEBASE:GB48567")
"11764","rna11763",c("GeneID:100577552", "Genbank:XM_026441137.1", "BEEBASE:GB48567")
"11765","rna11764",c("GeneID:100577552", "Genbank:XM_026441136.1", "BEEBASE:GB48567")
"11766","rna11765",c("GeneID:100577552", "Genbank:XM_026441135.1", "BEEBASE:GB48567")
"11767","rna11766",c("GeneID:413971", "Genbank:XM_006564071.1", "BEEBASE:GB48566")
"11768","rna11767",c("GeneID:413971", "Genbank:XM_006564070.1", "BEEBASE:GB48566")
"11769","rna11768",c("GeneID:724928", "Genbank:XM_003250367.4", "BEEBASE:GB15119")
"11770","rna11769",c("GeneID:724976", "Genbank:XM_026441252.1", "BEEBASE:GB48563")
"11771","rna11770",c("GeneID:724976", "Genbank:XM_026441251.1", "BEEBASE:GB48563")
"11772","rna11771",c("GeneID:409898", "Genbank:XM_026441439.1", "BEEBASE:GB48571")
"11773","rna11772",c("GeneID:107964603", "Genbank:XR_001703420.2")
"11774","rna11773",c("GeneID:107964603", "Genbank:XR_001703422.2")
"11775","rna11774",c("GeneID:107964603", "Genbank:XR_001703423.2")
"11776","rna11775",c("GeneID:409899", "Genbank:XM_016912674.2", "BEEBASE:GB48560")
"11777","rna11776",c("GeneID:409899", "Genbank:XM_016912675.2", "BEEBASE:GB48560")
"11778","rna11777",c("GeneID:409899", "Genbank:XM_016912676.2", "BEEBASE:GB48560")
"11779","rna11778",c("GeneID:409899", "Genbank:XM_393390.6", "BEEBASE:GB48560")
"11780","rna11779",c("GeneID:409897", "Genbank:XM_006564073.3", "BEEBASE:GB48573")
"11781","rna11780",c("GeneID:409897", "Genbank:XM_006564074.3", "BEEBASE:GB48573")
